no,school_code,school_name_th,school_name_en,province,district,subdistrict,address,website,website_source,opec_website,facebook,telephone,mobile,email,latitude,longitude,gps_source,gps_precision,opec_profile_url,levels_offered,level_range,student_count,teacher_count,curriculums,licensee_name,director_name,manager_name,government_support,school_history,vision,mission,maxim,uniqueness,identity,tags,school_logo_url,line_id,instagram,tiktok,youtube,fetched_at,last_updated,gps_verified
264,1183700014,นานาชาติเฮดสตาร์ท เชิงทะเล,HEADSTART INTERNATIONAL SCHOOL CHERNGTALAY,ภูเก็ต,ถลาง,เชิงทะเล,9/2 ถนน ศรีสุนทร ต.เชิงทะเล อ.ถลาง จ.ภูเก็ต 83110,https://headstartphuket.com/th/our-school,Verified Official Registry,,,,,,7.884699675,98.361338277,ArcGIS POI (Headstart International School),Exact,https://school.opec.go.th/school/1183700014,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,511,87,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25257,,,,,2026-09-05 15:45:48,2026-09-05 15:56:39,True
265,1183700015,นานาชาติ เฮย์ สคูล ภูเก็ต,HEI Schools Phuket International School,ภูเก็ต,ถลาง,ศรีสุนทร,11/1 หมู่ 7 ต.ศรีสุนทร อ.ถลาง จ.ภูเก็ต 83110,https://phuket.heischools.com,Verified Official Registry,,,,,,7.979964431366,98.333699059828,ArcGIS PointAddress (98.56%) - 1/1 หมู่ 7 ตำบลศรีสุนทร อำเภอถลาง จังหวัดภูเก็ต 83110,Exact,https://school.opec.go.th/school/1183700015,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,119,10,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25581,,,,,2026-09-05 15:45:49,2026-09-05 15:56:39,True
266,1183700016,นานาชาติคินเดอร์วิลล์โนวา,Kinderville Nova International School,ภูเก็ต,เมืองภูเก็ต,ฉลอง,54/51 หมู่ 6 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://kindervilleschool.com,Verified Official Registry,,,,,,7.84977021527,98.335984469548,ArcGIS PointAddress (90.97%) - 54 หมู่ 6 ถนนเจ้าฟ้า ตำบลฉลอง อำเภอเมืองภูเก็ต จังหวัดภูเก็ต 83130,Exact,https://school.opec.go.th/school/1183700016,['ประถมศึกษา'],ประถมศึกษา - ประถมศึกษา,42,16,['The national Curriculum in England'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25639,,,,,2026-09-05 15:45:50,2026-09-05 15:56:39,True
267,1183700017,นานาชาติไลท์เฮ้าส์ แอท ราไวย์,Lighthouse At Rawai Internaional School,ภูเก็ต,เมืองภูเก็ต,ราไวย์,95/43 หมู่ 4 ต.ราไวย์ อ.เมืองภูเก็ต จ.ภูเก็ต 83100,https://lighthousephuket.com/secondary,Verified Official Registry,,,,,,7.796740051264,98.326744510944,ArcGIS PointAddress (89.99%) - 4/3 หมู่ 4 ถนนเจ้าฟ้า ตำบลราไวย์ อำเภอเมืองภูเก็ต จังหวัดภูเก็ต 83130,Exact,https://school.opec.go.th/school/1183700017,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ประถมศึกษา - มัธยมศึกษาตอนปลาย,0,25,"['Early years foundation stage statutory framework', 'The national Curriculum in England']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25649,,,,,2026-09-05 15:45:50,2026-09-05 15:56:39,True
268,1183700018,อนุบาลนานาชาติ ไลท์เฮ้าส์ แอท ฉลอง,LIGHTHOUSE AT CHALONG INTERNATIONAL KINDERGARTEN,ภูเก็ต,เมืองภูเก็ต,ฉลอง,34/4 หมู่ 7 ซอย เจ้าฟ้า 57 ถนน เจ้าฟ้าตะวันตก ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://lighthousephuket.com/kindergarten,Verified Official Registry,,,,,,7.834634216425,98.33758750853,ArcGIS PointAddress (89.6%) - 57 ถนนเจ้าฟ้า ตำบลฉลอง อำเภอเมืองภูเก็ต จังหวัดภูเก็ต 83130,Exact,https://school.opec.go.th/school/1183700018,['อนุบาล'],อนุบาล - อนุบาล,0,4,['Early years foundation stage statutory framework'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26065,,,,,2026-09-05 15:45:49,2026-09-05 15:56:39,True
269,1183700019,นานาชาติประสานเกตเวย์,Prasan Gateway International School,ภูเก็ต,เมืองภูเก็ต,ฉลอง,45/9 หมู่ 1 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://www.pgisphuket.com,Verified Official Registry,,,,,,7.851323507657,98.354197087863,ArcGIS PointAddress (91.99%) - 4/5 หมู่ 1 ตำบลฉลอง อำเภอเมืองภูเก็ต จังหวัดภูเก็ต 83130,Exact,https://school.opec.go.th/school/1183700019,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,0,1,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26080,,,,,2026-09-05 15:45:49,2026-09-05 15:56:39,True
270,1183700020,นานาชาติ ภูเก็ตพินนาเคิล,Phuket Pinnacle International School,ภูเก็ต,ถลาง,เชิงทะเล,13/3 หมู่ 4 ต.เชิงทะเล อ.ถลาง จ.ภูเก็ต 83110,https://ppisschool.com,Verified Official Registry,https://ppisschool.com/,https://www.facebook.com/baankajonkietnursery/,0864759158,0864759158,,8.000180953182,98.309467229205,ArcGIS PointAddress (98.62%) - 13 หมู่ 4 ตำบลเชิงทะเล อำเภอถลาง จังหวัดภูเก็ต 83110,Exact,https://school.opec.go.th/school/1183700020,"['ก่อนอนุบาล', 'อนุบาล']",ก่อนอนุบาล - อนุบาล,25,2,['Early years foundation stage statutory framework'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26384,@pinnacle_school,,,,2026-09-05 15:45:50,2026-09-05 15:56:39,True
271,1183700021,นานาชาติแบมบู แวลลีย์,Bamboo Valley International School,ภูเก็ต,ถลาง,เชิงทะเล,3/74 หมู่ 4 ต.เชิงทะเล อ.ถลาง จ.ภูเก็ต 83110,https://bamboovalleyschool.com,Verified Official Registry,,,,,,8.005579192194,98.308462322833,ArcGIS PointAddress (98.61%) - 7/4 หมู่ 4 ตำบลเชิงทะเล อำเภอถลาง จังหวัดภูเก็ต 83110,Exact,https://school.opec.go.th/school/1183700021,[],ไม่ระบุ,0,0,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26405,,,,,2026-09-05 15:45:50,2026-09-05 15:56:39,True
272,1183700022,นานาชาติเซเลสเทีย อันดามัน,Celestia Andaman International School,ภูเก็ต,ถลาง,เทพกระษัตรี,11 หมู่ 8 ต.เทพกระษัตรี อ.ถลาง จ.ภูเก็ต 83110,https://caisphuket.com,Verified Official Registry,,,,,,8.024082134622,98.345473221702,ArcGIS StreetName (ซอยถลาง ตำบลเทพกระษัตรี อำเภอถลาง จังหวัดภูเก็) (พิกัดประมาณการ),Approximate,https://school.opec.go.th/school/1183700022,[],ไม่ระบุ,0,0,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26433,,,,,2026-09-05 15:45:51,2026-09-05 15:56:39,True
273,1183700023,นานาชาติเกลนอัลมอนด์ ภูเก็ต,Glenalmond Phuket International School,ภูเก็ต,ถลาง,เทพกระษัตรี,56 หมู่ 7 ต.เทพกระษัตรี อ.ถลาง จ.ภูเก็ต 83110,https://glenalmondphuket.com,Verified Official Registry,,,,,,8.00579858851,98.355387485752,ArcGIS PointAddress (89.96%) - 7 ถนนเทพกระษัตรี ตำบลศรีสุนทร อำเภอถลาง จังหวัดภูเก็ต 83110,Exact,https://school.opec.go.th/school/1183700023,[],ไม่ระบุ,0,1,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26445,,,,,2026-09-05 15:45:50,2026-09-05 15:56:39,True
274,1184700002,นานาชาติ สมุย,International School of Samui,สุราษฎร์ธานี,เกาะสมุย,บ่อผุด,141/21 หมู่ 6 ต.บ่อผุด อ.เกาะสมุย จ.สุราษฎร์ธานี 84320,https://www.iss.ac.th,Verified Official Registry,,,,,,9.5445238,100.04554840000003,OPEC Official,Exact,https://school.opec.go.th/school/1184700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,239,35,"['หลักสูตรสหราชอาณาจักร', 'National Curriculum for England and Wales']",,นางสาวนันท์ลินี รัตนบุญวิจิตร์,นายStephen  Andrews,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12854,,,,,2026-09-05 15:45:50,2026-09-05 15:56:39,
275,1184700003,นานาชาติ สุราษฎร์ธานี,Surathani International School,สุราษฎร์ธานี,เมืองสุราษฎร์ธานี,มะขามเตี้ย,51/91 หมู่ 3 ถนน พ่อขุนทะเล ต.มะขามเตี้ย อ.เมืองสุราษฎร์ธานี จ.สุราษฎร์ธานี 84000,https://stis.ac.th,Verified Official Registry,https://stis.ac.th/,https://www.facebook.com/STIS2557/,077405089,0980177189,,9.0741297,99.32911779999995,OPEC Official,Exact,https://school.opec.go.th/school/1184700003,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,63,12,"['หลักสูตรสหรัฐอเมริกัน', 'California Department of Education']",นางสาวจักษณี  สุธีอิสริยะกุล,นางอุนนิดา  คะเนนัย,นางสาวจักษณี  สุธีอิสริยะกุล,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16646,@xtt8196y,https://www.instagram.com/stis_official/,,https://youtube.com/@stisinternationalschool238?si=wNNpovD2jlsF3-c2,2026-09-05 15:45:51,2026-09-05 15:56:39,
276,1184700004,นานาชาติละไม,Lamai International School,สุราษฎร์ธานี,เกาะสมุย,มะเร็ต,206/36 หมู่ 4 ต.มะเร็ต อ.เกาะสมุย จ.สุราษฎร์ธานี 84310,https://lis.ac.th,Verified Official Registry,https://www.lis.ac.th,,077423509,0950780903,,9.474211,100.05320800000004,OPEC Official,Exact,https://school.opec.go.th/school/1184700004,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,121,11,"['หลักสูตรสหราชอาณาจักร', 'National Curriculum for England and Wales']",,นายนัฐพล อักษร,,ไม่รับเงินอุดหนุน,โรงเรียนนานาชาติละไม มีวัตถุประสงค์มุ่งเน้นให้ผู้เรียนมีการพัฒนาทั้งร่างกายและสติปัญญา เหมาะสมกับช่วงวัยการศึกษาที่มีคุณภาพเป็นนักคิดอย่างมีหลักการและเหตุผล สามารถสื่อได้อย่างดีและดำเนินชีวิตอย่างมีความสุข,โรงเรียนนานาชาติละไม มุ่งเน้นพัฒนาผู้เรียนทุกคนซึ่งเป็นกำลังของชาติและโลกนี้ให้เป็นมนุษย์ที่ความสมดุลทั้งร่างกาย ความรู้ คุณธรรม มีจิตสำนึกในความเป็นพลเมืองไทยและพลเมืองโลกที่ยึดมั่นในการปกครองระบอบประชาธิปไตยมีความรู้และมีทักษะพื้นฐาน,สร้างคุณภาพทางการศึกษากระตุ้นให้ผู้เรียนมีทัศนคติที่มีต่อนานาประเทศ มีความกระตือรือร้นในการเรียนมีความสามารถไปประยุกต์ใช้ในการดำรงชีวิตอย่างมีความสุขและมีความรับผิดชอบต่อหน้าที่พลเมืองที่ดี,,เด็กมีความสุขในการมาเรียน,เด็กยิ้มอย่างมีความสุข มีความพร้อมในการเรียนรู้,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=18943,,,,,2026-09-05 15:45:51,2026-09-05 15:56:39,
277,1184700005,นานาชาติพีบิสส์,PBISS International School,สุราษฎร์ธานี,เกาะสมุย,บ่อผุด,6/5 หมู่ 3 ต.บ่อผุด อ.เกาะสมุย จ.สุราษฎร์ธานี 84320,https://pbiss.ac.th,Verified Official Registry,,,,,,9.5023362,100.0517134,OPEC Official,Exact,https://school.opec.go.th/school/1184700005,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,539,76,"['Cambridge', 'PEARSON BTEC International Level 3 Subsidiary Diploma', 'หลักสูตรภาษาไทย วัฒนธรรมไทยและประวัติศาสตร์ไทย']",,นางสาวอัชฌาดา  สายทอง,นายศิวพงศ์ เลื่อนราม,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=18871,,,,,2026-09-05 15:45:51,2026-09-05 15:56:39,
278,1184700007,นานาชาติกรีนเอเคอร์,Greenacre International School,สุราษฎร์ธานี,เกาะสมุย,หน้าเมือง,108 หมู่ 2 ต.หน้าเมือง อ.เกาะสมุย จ.สุราษฎร์ธานี 84140,https://www.greenacre.ac.th,Verified Official Registry,,,,,,9.45133702739136,100.00013872275395,OPEC Official,Exact,https://school.opec.go.th/school/1184700007,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,195,22,"['หลักสูตรประเทศอังกฤษ', 'หลักสูตรสหราชอาณาจักร', 'หลักสูตรแห่งสหราชอาณาจักร']",นางปนัดดา หงสกุล,นางสาวลภัสรดา  ยิ่งยวด,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=20459,,,,,2026-09-05 15:45:52,2026-09-05 15:56:39,
279,1184700008,นานาชาติสิริปัญญา,Si Ri Panya International School,สุราษฎร์ธานี,เกาะพะงัน,บ้านใต้,52/30 หมู่ 1 ต.บ้านใต้ อ.เกาะพะงัน จ.สุราษฎร์ธานี 84280,https://www.siripanya.com,Verified Official Registry,,,,,,9.677372,100.061824,OPEC Official,Exact,https://school.opec.go.th/school/1184700008,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,207,21,"['หลักสูตรสหราชอาณาจักร', 'A National curriculum in England']",,,-,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=23900,,,,,2026-09-05 15:45:51,2026-09-05 15:56:39,
280,1184700009,นานาชาติวินฟิลด์,Windfield International School,สุราษฎร์ธานี,เกาะสมุย,มะเร็ต,67/7 หมู่ 6 ต.มะเร็ต อ.เกาะสมุย จ.สุราษฎร์ธานี 84310,https://windfield.ac.th/koh-samui,Verified Official Registry,,,,,,9.474239167513,100.04211558031,ArcGIS PointAddress (98.86%) - 67 หมู่ 6 ตำบลมะเร็ต อำเภอเกาะสมุย จังหวัดสุราษฎร์ธานี 84310,Exact,https://school.opec.go.th/school/1184700009,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,537,78,"['หลักสูตรสหราชอาณาจักร', 'หลักสูตรแห่งประเทศฝรั่งเศส', 'Cambridge Assessment International Education', 'สหราชอาณาจักร', 'หลักสูตรฝรั่งเศส', 'หลักสูตรวิชาภาษาไทย วัฒนธรรมและประวัติศาสตร์ไทย']",,นางสาวนภัสสร อุ่นบุญ,นางฐิตานันท์ เพชรดี,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=24704,,,,,2026-09-05 15:45:53,2026-09-05 15:56:39,True
281,1184700011,นานาชาติดาเนียล,Daniel International School,สุราษฎร์ธานี,กาญจนดิษฐ์,ทุ่งกง,99/1 หมู่ 4 ต.ทุ่งกง อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี 84290,https://www.dischool.ac.th/en,Verified Official Registry,https://www.dischool.ac.th,https://www.facebook.com/DISuratthani,0924043699,,,9.141283,99.37638539999999,OPEC Official,Exact,https://school.opec.go.th/school/1184700011,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,84,9,"['The HighScope Infant - Toddler Curriculum', 'The HighScope Preschool Curriculum', 'นานาชาติดาเนียล']",,นางเสาวลักษณ์ หนูรอด,นายเจน วิริยะวารี,ไม่รับเงินอุดหนุน,โรงเรียนนานาชาติดาเนียลถือกำเนิดขึ้นจากความทุ่มเทของนักการศึกษามืออาชีพชาวฮ่องกงคู่หนึ่งที่เข้ามาในประเทศไทยในฐานะครูสอนภาษาจีนตามโรงเรียนต่าง ๆ ในพื้นที่ โดยทั้งสองเกิดความคิดที่จะจัดตั้งโรงเรียนที่เต็มเปี่ยมไปด้วยคุณภาพในจังหวัดสุราษฎร์ธานีตามมาตรฐานสากล และวางรากฐานบนค่านิยมของคริสเตียน,"Love. ""มุ่งพัฒนานักเรียนให้ออกไปมีอิทธิพลต่อโลกใบนี้ ด้วยความฉลาดเลิศทางปัญญา ความซื่อสัตย์ เเละความรัก""",มุ่งมั่นพัฒนานักเรียนให้ออกไปมีอิทธิพลอันดีต่อโลกใบนี้ อัตลักษณ์ของนักเรียนโรงเรียนนานาชาติดาเนียล ( Identify ) D   Discernment  วิจารณปัญญาอันเลิศ     I  Integrity  ความสุจริตซื่อตรง   S Service with love   ใจรักที่จะช่วยเหลือ,Impact the world,,,Impact the world,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25232,@danielschool,https://www.instagram.com/dis_suratthani?igsh=MmRibGNyNWd1cHhu,,https://www.youtube.com/@danielinternationalschool7247,2026-09-05 15:45:52,2026-09-05 15:56:39,
282,1184700012,นานาชาติ บาลานซ์ สุราษฎร์ธานี,Balance Internatioal School Suratthani,สุราษฎร์ธานี,เมืองสุราษฎร์ธานี,บางใบไม้,88/8 หมู่ 1 ต.บางใบไม้ อ.เมืองสุราษฎร์ธานี จ.สุราษฎร์ธานี 84000,https://biss.ac.th/en,Verified Official Registry,https://www.biss.in.th/,https://www.facebook.com/bisspublic/,077969595,0822542424,,9.1534375,99.30518750000002,OPEC Official,Exact,https://school.opec.go.th/school/1184700012,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,93,19,"['Cambridge Assessment International Education (Cambridge Early Years)', 'Cambridge Assessment International Education (Cambridge Lower Secondary)', 'Cambridge Assessment International Education (Cambridge Primary)', 'Cambridge Assessment International Education (Cambridge Upper Secondary)', 'หลักสูตรภาษาไทย วัฒนธรรมไทยและประวัติศาสตร์ไทย']",,นายสาธร ลิกขะไชย,นางสาวปัทมา แซ่โค้ว,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25597,@biss,https://www.instagram.com/bisspublic/,,,2026-09-05 15:45:52,2026-09-05 15:56:39,
283,1184700013,นานาชาติบ้านอินทนิล,Baan Inthanin International School,สุราษฎร์ธานี,เกาะสมุย,แม่น้ำ,75/75 หมู่ 1 ต.แม่น้ำ อ.เกาะสมุย จ.สุราษฎร์ธานี 84330,https://www.b-ischool.com,Verified Official Registry,,,,,,9.567329212822,100.000683078543,ArcGIS PointAddress (97.71%) - 75 หมู่ 1 ตำบลแม่น้ำ อำเภอเกาะสมุย จังหวัดสุราษฎร์ธานี 84330,Exact,https://school.opec.go.th/school/1184700013,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,24,7,['French Program du cycle 1 to 4 - Lycee'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25992,,,,,2026-09-05 15:45:53,2026-09-05 15:56:39,True
284,1184700014,นานาชาติยูนิคอร์นบริติช,Unicorn British International School,สุราษฎร์ธานี,เมืองสุราษฎร์ธานี,มะขามเตี้ย,144/55 หมู่ 1 ถนน วัดโพธิ์ - บางใหญ่ ต.มะขามเตี้ย อ.เมืองสุราษฎร์ธานี จ.สุราษฎร์ธานี 84000,https://unicornbritish.ac.th,Verified Official Registry,https://unicornbritish.ac.th/,https://www.facebook.com/UnicornBritishInternationalSchool,077900026,0980128469,,9.1188079,99.316223,OPEC Official,Exact,https://school.opec.go.th/school/1184700014,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,126,23,[],,,,ไม่รับเงินอุดหนุน,"Inspiring Minds, Shaping Futures
Unicorn British nurtures every child’s unique talents through an innovative British curriculum 
and self-discovery learning—where confidence grows, purpose is found, and future leaders emerge.",,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25993,@479taeok,https://www.instagram.com/unicorn_british_school?igsh=ajB4bXJqeGZ1NmF1,,,2026-09-05 15:45:53,2026-09-05 15:56:39,
285,1184700015,โรงเรียนนานาชาติพะงัน,International School Of Pha Ngan,สุราษฎร์ธานี,เกาะพะงัน,บ้านใต้,53/14 หมู่ 1 ต.บ้านใต้ อ.เกาะพะงัน จ.สุราษฎร์ธานี 84280,https://ispg.ac.th,Verified Official Registry,,,,,,9.70119285849,100.022296905528,ArcGIS PointAddress (97.84%) - 14 หมู่ 1 ตำบลบ้านใต้ อำเภอเกาะพะงัน จังหวัดสุราษฎร์ธานี 84280,Exact,https://school.opec.go.th/school/1184700015,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,0,1,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26400,,,,,2026-09-05 15:45:53,2026-09-05 15:56:39,True
286,1186700001,นานาชาติธีโอดอร์,THEODORE INTERNATIONAL SCHOOL,ชุมพร,เมืองชุมพร,ตากแดด,41/6 ซอย เมืองชุมพร 15 หมู่ที่ 7 ถนน สายวัดประเดิม ต.ตากแดด อ.เมืองชุมพร จ.ชุมพร 86190,https://www.tis.ac.th,Verified Official Registry,,,,,,10.4621264,99.1473487,OPEC Official,Exact,https://school.opec.go.th/school/1186700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,68,8,"['หลักสูตร North American Division (NAD) สหรัฐอเมริกา', 'NAD']",นางสิชล รัตน์วงศ์,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16866,,,,,2026-09-05 15:45:53,2026-09-05 15:56:39,
287,1186700002,นานาชาติเลกาซีออฟเกรซ คริสเตียน,LEGACY OF GRACE INTERNATIONAL CHRISTIAN SCHOOL,ชุมพร,เมืองชุมพร,บางลึก,13/4 หมู่ 3 ต.บางลึก อ.เมืองชุมพร จ.ชุมพร 86000,https://www.lics.ac.th,Verified Official Registry,,,,,,10.4897929,99.18812659999999,OPEC Official,Exact,https://school.opec.go.th/school/1186700002,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,61,14,"['หลักสูตรสหรัฐอเมริกัน', 'Accelerated Christian Education (A.C.E.)']",นางพรพรรณ จารุศศิธร,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=23839,,,,,2026-09-05 15:45:53,2026-09-05 15:56:39,
288,1190700001,นานาชาติอเมริกัน เพรพ,American Prep International School,สงขลา,หาดใหญ่,หาดใหญ่,830 ถนน กาญจนวณิชย์ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,https://americanprepschool.com,Verified Official Registry,,,,,,7.020147,100.497894,OPEC Official,Exact,https://school.opec.go.th/school/1190700001,['ประถมศึกษา'],ประถมศึกษา - ประถมศึกษา,53,15,['The California Department of Education (CDE)'],นางสาวชนกวรรณ รัตรสาร,,นางสาวชนกวรรณ รัตรสาร,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=13224,,,,,2026-09-05 15:45:53,2026-09-05 15:56:39,
289,1190700002,นานาชาติบลูมส์เบอรี่-หาดใหญ่,BLOOMSBURY INTERNATIONAL SCHOOL HATYAI,สงขลา,หาดใหญ่,ควนลัง,2119 หมู่ 6 ถนน สนามบิน - ลพบุรีราเมศวร์ ต.ควนลัง อ.หาดใหญ่ จ.สงขลา 90110,https://bloomsbury.ac.th,Verified Official Registry,,,,,,6.948242,100.412986,OPEC Official,Exact,https://school.opec.go.th/school/1190700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,168,29,"['หลักสูตรประเทศอังกฤษ', 'ENC (English National Curriclum)', 'หลักสูตรภาษาไทย วัฒนธรรมไทยและประวัติศาสตร์ไทย']",,นางสุนันทา เขียวหอม,นายชิตชาย จันทรวงศ์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16674,,,,,2026-09-05 15:45:53,2026-09-05 15:56:39,
