no,school_code,school_name_th,school_name_en,province,district,subdistrict,address,official_website,website_source,opec_website,facebook,telephone,mobile,email,latitude,longitude,opec_profile_url,levels_offered,level_range,student_count,teacher_count,curriculums,licensee_name,director_name,manager_name,government_support,school_history,vision,mission,maxim,uniqueness,identity,tags,school_logo_url,line_id,instagram,tiktok,youtube
241,1163700002,นานาชาติกาสะลองคิดส์,Kasalong Kids International School,ตาก,แม่สอด,แม่ปะ,268 หมู่ 8 ต.แม่ปะ อ.แม่สอด จ.ตาก 63110,https://kkis.ac.th/en,Live Domain Match & Verification,,,,,,16.750321875,98.603015414,https://school.opec.go.th/school/1163700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,134,6,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25919,,,,
242,1165700001,นานาชาติ นิวเคมบริดจ์,New Cambridge International school,พิษณุโลก,เมืองพิษณุโลก,สมอแข,458/1 หมู่ 3 ต.สมอแข อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,https://www.ncis.ac.th,Live Domain Match & Verification,,,,,,16.835269,100.34067870000001,https://school.opec.go.th/school/1165700001,"['มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",มัธยมศึกษาตอนต้น - มัธยมศึกษาตอนปลาย,0,0,"['หลักสูตร General Certificate of Secondary Education (GCSE)', 'หลักสูตร National Curriculum in England ระดับ Key Stage 3 (Year 7-9)', 'หลักสูตรประเทศอังกฤษ', 'Cambridge Key Stage 3', 'General Certificate of Secondary Education (GCSE)']",นางวัลลา สันติภาดา,นางวัลลา สันติภาดา,นางสาววิชญา  สันติภาดา,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=11223,,,,
243,1174700001,นานาชาตินอริชกรุงเทพ,Norwich International School Bangkok,สมุทรสาคร,เมืองสมุทรสาคร,บางน้ำจืด,223/132 หมู่ 1 ถนน พระราม 2 ต.บางน้ำจืด อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000,https://www.norwichschool.ac.th,OPEC Profile,https://www.norwichschool.ac.th/,https://www.facebook.com/norwichinternationalschool,024511100,0971313393,,13.6016774,100.37767889999998,https://school.opec.go.th/school/1174700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,146,75,"['หลักสูตร Cambridge International A & AS Level', 'หลักสูตร Early Years Foundation Stage ของสหราชอาณาจักร', 'หลักสูตร General Certificate of Secondary Education (GCSE)', 'หลักสูตรของประเทศ อังกฤษ (UK National Curiculum)', 'หลักสูตรประเทศอังกฤษ', 'Cambridge Assessment International Education (CAIE)', 'Cambridge IGCSE', 'Cambridge International A & AS Level', 'Early Years Foundation Stage (EYFS)', 'The English National Curriculum']",บริษัท นอริช แบงค์คอก จำกัด,นางอณิยา  อภิรภากรณ์,นางสาววัชราภรณ์  ไกรศักดาวัฒน์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16639,,,,
244,1177700001,นานาชาติ หัวหิน,HUA HIN INTERNATIONAL SCHOOL,ประจวบคีรีขันธ์,หัวหิน,หินเหล็กไฟ,549 หมู่ 7 ต.หินเหล็กไฟ อ.หัวหิน จ.ประจวบคีรีขันธ์ 77000,https://www.hhis.ac.th,Live Domain Match & Verification,,,,,,12.6067,99.889113,https://school.opec.go.th/school/1177700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,360,70,"['หลักสูตรสหราชอาณาจักร', 'The National UK Curriculum, IGCSE, IB']",บริษัท สามัคคี เอ็ดยูเคชั่น จำกัด,-,-,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=18944,,,,
245,1177700002,นานาชาติ ดาวินชี่,DA VINCI INTERNATIONAL SCHOOL,ประจวบคีรีขันธ์,หัวหิน,หัวหิน,17/109 ต.หัวหิน อ.หัวหิน จ.ประจวบคีรีขันธ์ 77110,https://www.davinci.ac.th,Live Domain Match & Verification,,,,,,12.6067,99.889113,https://school.opec.go.th/school/1177700002,['ประถมศึกษา'],ประถมศึกษา - ประถมศึกษา,0,2,['Cambridge'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19201,,,,
246,1180700001,นานาชาติเดอะแพสชั่น,The Passion International School,นครศรีธรรมราช,ทุ่งสง,หนองหงส์,80/1 หมู่ 9 ต.หนองหงส์ อ.ทุ่งสง จ.นครศรีธรรมราช 80110,https://www.tpis.ac.th,Live Domain Match & Verification,,,,,,8.199796087,99.63588087,https://school.opec.go.th/school/1180700001,['อนุบาล'],อนุบาล - อนุบาล,0,1,[],นางสาวพิมพัชร มนูญผล,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26132,,,,
247,1181700001,นานาชาติอังกฤษกระบี่,NAWATTAPHUME INTERNATIONAL SCHOOL KRABI,กระบี่,เมืองกระบี่,อ่าวนาง,57 หมู่ที่ 6 ต.อ่าวนาง อ.เมืองกระบี่ จ.กระบี่ 81000,https://www.niskis.com,Live Domain Match & Verification,,,,,,8.0629948,98.8479413,https://school.opec.go.th/school/1181700001,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,5,3,"['หลักสูตรสหราชอาณาจักร', 'หลักสูตรกลางของประเทศอังกฤษ']",นางสาวพิมลมาส  โพธิ์ทอง,,นางสาวพิมลมาส  โพธิ์ทอง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12381,,,,
248,1181700002,นานาชาติกระบี่,Krabi international School,กระบี่,เมืองกระบี่,หนองทะเล,188 หมู่ 6 ต.หนองทะเล อ.เมืองกระบี่ จ.กระบี่ 81000,https://kis.ac.th,Live Domain Match & Verification,,,,,,8.113275999999999,98.782522,https://school.opec.go.th/school/1181700002,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ประถมศึกษา - มัธยมศึกษาตอนปลาย,129,13,"['หลักสูตรประเทศอังกฤษ', 'หลักสูตรเคมบริดจ์']",,-,-,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=17053,,,,
249,1181700003,นานาชาติเอเชีย เกาะลันตา,THE INTERNATIONAL SCHOOL OF ASIA KOH LANTA,กระบี่,เกาะลันตา,ศาลาด่าน,251 หมู่ 5 ต.ศาลาด่าน อ.เกาะลันตา จ.กระบี่ 81150,https://hartmansimons.com,Live Domain Match & Verification,,,,,,8.0862997,98.9062835,https://school.opec.go.th/school/1181700003,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,85,10,['Common Core'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=23470,,,,
250,1181700005,นานาชาติเอช้วน,A-Chuan International School,กระบี่,เมืองกระบี่,ทับปริก,144 หมู่ 2 ต.ทับปริก อ.เมืองกระบี่ จ.กระบี่ 81000,https://www.achuan.ac.th,Live Domain Match & Verification,,,,,,8.175071419,98.870537845,https://school.opec.go.th/school/1181700005,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,48,5,['The national Curriculum in England'],นางสาวติรกา นวลจันทร์,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25611,,,,
251,1183700001,นานาชาติบริติช ภูเก็ต,"British International School, Phuket",ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,59 หมู่ 2 ถนน เทพกระษัตรี ต.เกาะแก้ว อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://www.bisp.org,Live Domain Match & Verification,,,,,,7.949994999999999,98.37031499999999,https://school.opec.go.th/school/1183700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,1021,169,"['หลักสูตร General Certificate of Secondary Education (GCSE)', 'หลักสูตร IBDP', 'หลักสูตร International Baccalaureate (IB)', 'หลักสูตรประเทศอังกฤษ', 'Cambridge IGCSE', 'IBDP', 'หลักสูตรแห่งชาติของประเทศสหราชอาณาจักร']",,,นายประสิทธิ์ อุไรรัตน์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12465,,,,
252,1183700002,นานาชาติ คิว.เอส.ไอ. ภูเก็ต,Q.S.I. INTERNATIONAL SCHOOL,ภูเก็ต,กะทู้,กะทู้,81/4 ต.กะทู้ อ.กะทู้ จ.ภูเก็ต 83120,https://q-s.com,Live Domain Match & Verification,,,,,,7.908509899999999,98.3417006,https://school.opec.go.th/school/1183700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,117,29,"['หลักสูตรของทางโรงเรียน', 'หลักสูตรสหรัฐอเมริกัน', 'หลักสูตรอเมริกัน']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12506,,,,
253,1183700003,นานาชาติยูดับเบิลยูซี ประเทศไทย,UWC Thailand International School,ภูเก็ต,ถลาง,เทพกระษัตรี,115/15 หมู่ 7 ถนน เทพกระษัทตรี ต.เทพกระษัตรี อ.ถลาง จ.ภูเก็ต 83110,https://www.uwc.com,Live Domain Match & Verification,,,,,,8.0509912,98.3523426,https://school.opec.go.th/school/1183700003,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,454,84,"['หลักสูตรประเทศอังกฤษ', 'IB - International Baccalaureate Organization']",,นางสาววิชดา อัครธนณัฐ,นางอชิดา ลีนีดิชญ์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12554,,,,
254,1183700004,นานาชาติ เฮดสตาร์ท,HeadStart International School,ภูเก็ต,เมืองภูเก็ต,วิชิต,39/99 หมู่ 4 ต.วิชิต อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://headstartphuket.com,Live Domain Match & Verification,,,,,,7.8847751,98.3611586,https://school.opec.go.th/school/1183700004,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,987,132,"['หลักสูตรสหราชอาณาจักร', 'Cambridge Curriculums']",,,นางสาว ปริมล ไพรสำราญ,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12561,,,,
255,1183700005,ขจรเกียรตินานาชาติ ภูเก็ต,KAJORNKIET INTERNATIONAL SCHOOL PHUKET,ภูเก็ต,กะทู้,กะทู้,125/1 ซอย หมู่บ้านเดอะวัลเล่ย์ 1 ถนน พระภูเก็ตแก้ว ต.กะทู้ อ.กะทู้ จ.ภูเก็ต 83120,https://kisp.com,Live Domain Match & Verification,,,,,,7.9086338,98.3603717,https://school.opec.go.th/school/1183700005,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,515,48,"['หลักสูตรประเทศอังกฤษ', 'National Curriculum for England']",นางสาวธิดาพร เหล่าวิเศษกุล,นายเพิ่มเกียรติ เกษกุล,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12609,,,,
256,1183700006,นานาชาติไลท์เฮ้าส์ แอท ภูเก็ต,LIGHTHOUSE AT PHUKET INTERNATIONAL SCHOOL,ภูเก็ต,เมืองภูเก็ต,ราไวย์,21/1 หมู่ 2 ซอย สาลิกา ต.ราไวย์ อ.เมืองภูเก็ต จ.ภูเก็ต 83130,https://lighthousephuket.com,Live Domain Match & Verification,,,,,,7.838578999999998,98.32742900000001,https://school.opec.go.th/school/1183700006,['ประถมศึกษา'],ประถมศึกษา - ประถมศึกษา,86,26,[],นางสาวเสาวณีย์ บุญสุข,นางจริยา ซึ้งสุนทร,-,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16887,,,,
257,1183700007,นานาชาติ โอ๊ค มีโดว์,Oak Meadow International School,ภูเก็ต,เมืองภูเก็ต,วิชิต,"10/49, 19/164 หมู่ 3 ซอย หมู่บ้านปรางทอง ถนน ขวาง ต.วิชิต อ.เมืองภูเก็ต จ.ภูเก็ต 83000",https://oakmeadow.ac.th,Live Domain Match & Verification,,https://www.facebook.com/share/1L2r3HuY1n/?mibextid=wwXIfr,076604242,,,7.929633000000001,98.3955036,https://school.opec.go.th/school/1183700007,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,118,33,"['หลักสูตร CALVERT  ประเทศ สหรัฐอมริกา', 'The Creative Curriculum']",บริษัท โอ๊ค มีโดว์ อินเตอเนชั่นแนล จำกัด,นางผกามาศ หอมกอ,-,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=18941,,https://www.instagram.com/oakmeadowphuket/?__pwa=1,,
258,1183700008,นานาชาติ บัดส์ ภูเก็ต,Buds International School Phuket,ภูเก็ต,เมืองภูเก็ต,ฉลอง,4/6 ซอยป่าหล่าย 2 หมู่ 2 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://www.budsschool.com,Live Domain Match & Verification,,,,,,7.8401897,98.3514972,https://school.opec.go.th/school/1183700008,['ประถมศึกษา'],ประถมศึกษา - ประถมศึกษา,0,3,['Common  Core  State  Standards National Curriculum'],บริษัท ป่าหล่าย กรีน จำกัด,นายปรีชา เพื่อนรักษ์,-,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19288,,,,
259,1183700009,นานาชาติ อินโนเวทีฟ ซัสเตนนะเบิล พาทเวย์ ภูเก็ต,Innovative Sustainable Pathway International School Phuket,ภูเก็ต,เมืองภูเก็ต,ราไวย์,"79/6, 71/139 หมู่ 4 ต.ราไวย์ อ.เมืองภูเก็ต จ.ภูเก็ต 83130",https://www.ispis.com,Live Domain Match & Verification,,,,,,8.0932631,98.3051483,https://school.opec.go.th/school/1183700009,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ประถมศึกษา - มัธยมศึกษาตอนปลาย,246,63,"['Cambridge Assessment International Education (Cambridge Lower Secondary)', 'Cambridge Lower Primary', 'Early years foundation stage statutory framework']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19346,,,,
260,1183700010,นานาชาติ เบอร์ดา คล๊อด ภูเก็ต,Berda Claude International School Of Phuket,ภูเก็ต,เมืองภูเก็ต,ฉลอง,28/89 หมู่ 4 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83130,https://www.berda.com,Live Domain Match & Verification,,,,,,7.8433029,98.3469526,https://school.opec.go.th/school/1183700010,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,320,122,"['หลักสูตรประเทศอังกฤษ', 'Cambridge Curriculums', 'Programme De L’Education National France']",,นายอาภากร จันทร์อยู่,นางสาวนภัสสร อุ่นบุญ,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19434,,,,
261,1183700011,นานาชาติมอนเตสโซรี่ เฮาส์ ภูเก็ต,MONTESSORI HOUSE PHUKET INTERNATIONAL SCHOOL,ภูเก็ต,เมืองภูเก็ต,ฉลอง,28/114 หมู่ 4 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83130,https://norfolkhouseschool.org/nursery,Live Domain Match & Verification,,,,,,7.9519331,98.33808839999999,https://school.opec.go.th/school/1183700011,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,3,6,[],,นางฉันท์สิณี  เล่าประสพวัฒนา,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=12430,,,,
262,1183700012,นานาชาติฟินน์เวย์ ภูเก็ต,FINNWAY INTERNATIONAL SCHOOL PHUKET,ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,9/1 หมู่ 2 ต.เกาะแก้ว อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://www.fisp.com,Live Domain Match & Verification,,,,,,7.9519331,98.33808839999999,https://school.opec.go.th/school/1183700012,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,127,10,"['National Core Curriculum for Early Childhood Education and Care', 'หลักสูตรลิขสิทธิ์ของ Finish Globol Education Solution (FGES)']",,นายเกียรติศักดิ์ ปิลวาสน์,นายภคกฤตย วาสิกศิริ,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=23419,,,,
263,1183700013,นานาชาติ ร่วมฤดีวิเทศศึกษา ภูเก็ต,Ruamrudee International School Phuket,ภูเก็ต,เมืองภูเก็ต,ฉลอง,22/28 หมู่ 3 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://www.rism.ac.th,Live Domain Match & Verification,,,,,,7.894947591,98.386525876,https://school.opec.go.th/school/1183700013,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,89,6,[],,,,ไม่รับเงินอุดหนุน,"โรงเรียนร่วมฤดีวิเทศศึกษา หรือเป็นที่รู้จักในนามทั่วไปว่า “RIS” ได้ชื่อว่ามีความเป็นเลิศในด้าน การเรียนการสอนและเป็นโรงเรียนนานาชาติที่มีคุณภาพระดับแนวหน้าของประเทศมานานกว่า 6 ทศวรรษ โรงเรียนมีความมุ่งหวังในการส่งเสริมให้นักเรียนมีชีวิตที่สมดุล ประสบความสำเร็จ มีความสุขในชีวิต และ เป็นกำลังในการช่วยสร้างสรรค์สังคม หลักการเรียนการสอน 3 ประการ (Principles of Phoenix) ที่โรงเรียน ใช้เป็นรากฐานสำคัญจึงมีความสอดคล้องกันโดยเริ่มต้นจากองค์ประกอบหลัก คือ 
“Head” หมายถึง ความรู้ทางวิชาการ การคิดวิเคราะห์ และความคิดสร้างสรรค์ ที่เด็ก ๆ จะได้รับ และพร้อมเปิดรับการเรียนรู้สิ่งใหม่ ๆ อยู่เสมอ
“Hands” หมายถึง การสร้างทักษะด้วยการลงมือปฏิบัติจริง ได้แก่การพูด การแสดง ดนตรี กีฬา รวมถึง ความสามารถในการสร้างสรรค์สิ่งที่คิดไว้ให้กลายเป็นจริง
“Heart” เป็นสิ่งที่โรงเรียนให้ความสำคัญเป็นอย่างยิ่งและเป็นจุดเด่นที่ทำให้เกิดความแตกต่างทำให้เกิดอัตลักษณ์แห่งความเป็นร่วมฤดีนั่น คือการส่งเสริมให้นักเรียนเติบโตขึ้นอย่างมีความสุขทั้งร่างกาย และจิตใจ รวมถึงความใส่ใจในการอยู่ร่วมกันในสังคม",โรงเรียนนานาชาติ ร่วมฤดีวิเทศศึกษา ภูเก็ต มีความมุ่งมั่น ในการจัดการศึกษาระบบนานาชาติ ให้ได้มาตรฐานและเป็นที่ยอมรับในระดับสากล พัฒนาผู้เรียนให้เป็นบุคคลที่มีความรู้และสรรสร้างผู้นําสําหรับอนาคต,โรงเรียนนานาชาติ ร่วมฤดีวิเทศศึกษา ภูเก็ต จัดการศึกษาที่มีคุณภาพและบรรยากาศที่ส่งเสริมให้ นักเรียนพัฒนาศักยภาพของตนเองในสภาพแวดล้อมที่ปลอดภัยและเอื้ออำนวยต่อการเรียนรู้ของนักเรียนใน สภาพสังคมที่มีความแตกต่างทางวัฒนธรรม สร้างหลักสูตรวิชาการที่ เข้มแข็,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25250,,,,
264,1183700014,นานาชาติเฮดสตาร์ท เชิงทะเล,HEADSTART INTERNATIONAL SCHOOL CHERNGTALAY,ภูเก็ต,ถลาง,เชิงทะเล,9/2 ถนน ศรีสุนทร ต.เชิงทะเล อ.ถลาง จ.ภูเก็ต 83110,https://headstartphuket.com,Live Domain Match & Verification,,,,,,7.989428438241,98.313435557444,https://school.opec.go.th/school/1183700014,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,524,87,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25257,,,,
265,1183700015,นานาชาติ เฮย์ สคูล ภูเก็ต,HEI Schools Phuket International School,ภูเก็ต,ถลาง,ศรีสุนทร,11/1 หมู่ 7 ต.ศรีสุนทร อ.ถลาง จ.ภูเก็ต 83110,https://www.heischools.com,Live Domain Match & Verification,,,,,,7.993041924,98.350988628,https://school.opec.go.th/school/1183700015,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,119,10,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25581,,,,
266,1183700016,นานาชาติคินเดอร์วิลล์โนวา,Kinderville Nova International School,ภูเก็ต,เมืองภูเก็ต,ฉลอง,54/51 หมู่ 6 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://www.knis.com,Live Domain Match & Verification,,,,,,7.894947591,98.386525876,https://school.opec.go.th/school/1183700016,['ประถมศึกษา'],ประถมศึกษา - ประถมศึกษา,42,16,['The national Curriculum in England'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25639,,,,
267,1183700017,นานาชาติไลท์เฮ้าส์ แอท ราไวย์,Lighthouse At Rawai Internaional School,ภูเก็ต,เมืองภูเก็ต,ราไวย์,95/43 หมู่ 4 ต.ราไวย์ อ.เมืองภูเก็ต จ.ภูเก็ต 83100,https://lighthousephuket.com,Live Domain Match & Verification,,,,,,7.834244694,98.300312591,https://school.opec.go.th/school/1183700017,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ประถมศึกษา - มัธยมศึกษาตอนปลาย,0,26,"['Early years foundation stage statutory framework', 'The national Curriculum in England']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25649,,,,
268,1183700018,อนุบาลนานาชาติ ไลท์เฮ้าส์ แอท ฉลอง,LIGHTHOUSE AT CHALONG INTERNATIONAL KINDERGARTEN,ภูเก็ต,เมืองภูเก็ต,ฉลอง,34/4 หมู่ 7 ซอย เจ้าฟ้า 57 ถนน เจ้าฟ้าตะวันตก ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://lighthousephuket.com,Live Domain Match & Verification,,,,,,7.834634216425,98.33758750853,https://school.opec.go.th/school/1183700018,['อนุบาล'],อนุบาล - อนุบาล,0,4,['Early years foundation stage statutory framework'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26065,,,,
269,1183700019,นานาชาติประสานเกตเวย์,Prasan Gateway International School,ภูเก็ต,เมืองภูเก็ต,ฉลอง,45/9 หมู่ 1 ต.ฉลอง อ.เมืองภูเก็ต จ.ภูเก็ต 83000,https://www.pgisphuket.com,Live Domain Match & Verification,,,,,,7.894947591,98.386525876,https://school.opec.go.th/school/1183700019,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,0,1,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26080,,,,
270,1183700020,นานาชาติ ภูเก็ตพินนาเคิล,Phuket Pinnacle International School,ภูเก็ต,ถลาง,เชิงทะเล,13/3 หมู่ 4 ต.เชิงทะเล อ.ถลาง จ.ภูเก็ต 83110,https://ppisschool.com,OPEC Profile,https://ppisschool.com/,https://www.facebook.com/baankajonkietnursery/,0864759158,0864759158,,8.009005081,98.293486468,https://school.opec.go.th/school/1183700020,"['ก่อนอนุบาล', 'อนุบาล']",ก่อนอนุบาล - อนุบาล,25,2,['Early years foundation stage statutory framework'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26384,@pinnacle_school,,,
271,1183700021,นานาชาติแบมบู แวลลีย์,Bamboo Valley International School,ภูเก็ต,ถลาง,เชิงทะเล,3/74 หมู่ 4 ต.เชิงทะเล อ.ถลาง จ.ภูเก็ต 83110,https://bamboovalleyschool.com,Live Domain Match & Verification,,,,,,8.009005081,98.293486468,https://school.opec.go.th/school/1183700021,[],ไม่ระบุ,0,0,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26405,,,,
272,1183700022,นานาชาติเซเลสเทีย อันดามัน,Celestia Andaman International School,ภูเก็ต,ถลาง,เทพกระษัตรี,11 หมู่ 8 ต.เทพกระษัตรี อ.ถลาง จ.ภูเก็ต 83110,https://www.caisis.com,Live Domain Match & Verification,,,,,,8.083082788,98.375203446,https://school.opec.go.th/school/1183700022,[],ไม่ระบุ,0,0,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26433,,,,
